Date,ABT,AAPL,T,BAC,BRK-B,CVX,CSCO,C,KO,COP,XOM,GE,GS,GOOG,HPQ,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,ORCL,PEP,PFE,PG,SLB,VZ,WMT,WFC
20061222,-0.00556715,-0.00844391,-0.00553059,-0.00299273,0.00041006,-0.00680062,-0.01319165,-0.00383761,-0.00570516,-0.01408010,-0.00613497,-0.00550796,-0.00005227,-0.00135905,-0.00402516,-0.00690269,-0.01468189,-0.00525780,-0.01545699,-0.00689303,-0.01018494,-0.01144083,0.00059277,-0.00471040,-0.00418410,-0.00378853,-0.01540731,-0.00367401,-0.00377270,-0.00154607
20061226,0.01049685,-0.00839416,0.00069517,0.00664666,-0.00013663,0.00497977,0.00965466,0.01054339,0.00344274,0.00888607,0.00846971,0.00369231,0.00893791,0.00428026,0.00732508,0.00437220,0.00386313,-0.00017050,0.00864619,0.00565553,-0.00108313,0.01193490,0.00118483,-0.00403155,-0.00140056,0.00605013,-0.00915598,0.00569896,0.01254438,0.00278724
20061227,0.01592798,0.00012268,0.01180966,0.00127796,0.00136649,0.01300712,0.00404561,0.02347512,0.00297347,0.00629129,0.01195730,0.00214592,0.01046469,0.02294931,0.01629890,0.01607322,0.01209456,0.00562756,0.01330927,0.01175869,0.01355381,0.00107219,-0.00177515,0.00070398,0.00841515,0.00360825,0.02536962,0.01066667,0.00116877,0.00308833
20061228,-0.00159055,-0.00797350,0.00240302,-0.00233993,0.00095524,0.00321003,0.00439560,-0.00940992,-0.00296465,0.00734605,0.00492334,-0.00795350,-0.00569085,-0.01168729,-0.00567481,-0.00241679,0.00108637,0.00627438,-0.00066785,0.00075796,0.00427922,-0.00142806,0.00592768,0.00580373,-0.00278164,0.00085602,-0.00409635,0.00461741,-0.00326874,-0.00338670
20061229,-0.00432408,0.04909113,0.00684932,-0.00469083,-0.00040900,-0.01005638,-0.00328228,-0.00336434,-0.00617566,-0.00993018,-0.00909854,-0.00740056,-0.00721873,-0.00449671,-0.00421836,0.00187204,-0.00813890,-0.00606673,-0.01269771,-0.00075738,0.00106525,-0.00393279,-0.00353565,-0.01101591,-0.00650860,-0.00325009,-0.00740375,-0.00196980,0.00351370,-0.01019462
20070103,0.00525714,-0.01225837,-0.02210884,-0.00128535,-0.00627387,-0.03478529,0.01463593,-0.00794281,0.00690449,-0.05218618,-0.03291425,0.02050326,0.00685572,0.01544041,0.01046599,0.00120906,0.00492341,0.00576467,0.00225632,-0.01035877,0.00984304,0.00000000,0.02128918,0.00265205,0.01497426,0.00429037,-0.03696337,0.01546053,0.02987862,0.00499376
20070104,0.01887221,0.02219570,-0.01286957,0.00643501,-0.00905847,-0.00972732,0.02632528,-0.00340272,0.00045714,-0.03108466,-0.01869705,-0.00578387,-0.00933663,0.03351227,0.00147965,0.01075859,0.04028307,0.01247471,0.00270149,-0.00740363,0.02449947,-0.00179469,0.00984366,0.00687709,0.00322729,-0.00768968,-0.02512909,0.00550696,0.00475975,0.00186335
20070105,0.00000000,-0.00712118,-0.01585624,-0.00809889,-0.00886427,0.00386473,0.00035137,-0.00542278,-0.00708248,0.02047782,0.00714498,-0.00489896,0.00104140,0.00813227,0.01255848,-0.00912349,-0.00313972,-0.00899101,-0.00830714,0.00000000,-0.01774235,-0.00575333,-0.00229358,-0.00315236,-0.00275735,-0.00861030,-0.00158898,-0.01707474,-0.00812091,-0.00557967
20070108,0.00379380,0.00493827,0.00608665,0.00408251,0.00223589,0.01267244,0.00561995,0.00525040,0.00644271,0.01304348,-0.00812888,-0.00030769,0.02351105,-0.00740984,-0.00559339,0.01523622,-0.00472441,-0.00168011,0.00316957,0.00385802,-0.00026178,0.00976492,0.01264368,0.00210822,-0.00552995,0.00225812,-0.00901857,-0.00426090,-0.00818740,-0.00280549
20070109,0.00867052,0.08307008,0.00391459,0.00085598,0.01784718,-0.01140504,-0.00558854,-0.00883889,0.00091449,-0.02624629,-0.00774847,0.00000000,0.00172791,0.00397039,0.00562485,0.01187648,0.00105485,-0.00370246,-0.00406229,0.00179349,-0.00942655,0.00107450,-0.00227015,0.00420757,0.00046339,-0.00242634,-0.00820842,0.00394997,0.00825499,0.00250078
20070110,0.00330615,0.04785568,0.00248139,0.00149669,0.00027397,-0.01730492,0.00737619,-0.00810701,0.00137049,-0.02983557,-0.01516744,0.00030779,0.01973517,0.00815654,0.00000000,-0.01184379,0.02318230,-0.00168919,0.00725130,0.01074169,0.00555115,-0.01001789,-0.00284414,0.01256983,0.00092635,0.01198749,-0.01979129,-0.00557377,-0.00250171,-0.00311818
20070111,-0.00087873,-0.01237113,0.01379066,-0.00597780,0.00520405,-0.01043535,0.00034868,0.00081733,0.00136861,-0.04193605,-0.00015249,0.00953846,0.01810945,0.02096188,0.01045720,-0.00237555,0.01905252,0.00879865,0.00449944,0.00556680,0.00315457,0.03505602,-0.02110667,0.01258621,0.01018047,0.00618026,-0.00899413,0.00956149,0.00683995,0.00156397
20070112,0.00197889,-0.01231733,0.00697593,0.00236254,-0.00054496,0.02422145,0.00801673,0.00387913,-0.00410023,0.03246398,0.02363886,-0.00091436,0.00996873,0.01056592,0.02069795,0.00692716,0.00960081,-0.00134183,-0.00671892,-0.00654253,0.01205451,0.01675978,0.00582751,-0.00391623,0.00687128,0.00545982,0.02426375,0.00587851,0.00792572,-0.00062461
20070116,0.00329164,0.02621010,-0.00311742,0.00107135,-0.01335878,-0.00965251,-0.03042877,0.00711816,-0.00091491,-0.01589825,-0.01415375,0.00579622,-0.00188698,-0.00142574,-0.00754539,0.01494142,0.00750751,-0.00151159,0.00834273,0.00810537,0.00362506,-0.00171703,-0.01100811,0.00239316,0.00454959,0.00000000,-0.00180832,-0.00454545,0.00696473,0.02031250
20070117,0.01859143,-0.02214212,-0.00382210,-0.00235445,0.00041448,0.01640676,-0.03780314,-0.00686591,0.00206044,0.01166756,0.01163669,-0.00333637,-0.00169664,-0.01388118,-0.01639344,-0.00794323,-0.05663189,0.00487805,0.00089445,0.00653266,0.00128999,-0.00206398,0.01230228,0.00221692,0.00452899,0.01035126,0.01195652,-0.00750163,-0.00223115,0.00091884
20070118,0.02404982,-0.06192733,0.01534705,-0.00042909,0.00359066,0.00143839,-0.01964418,0.00000000,-0.00525474,-0.01472676,-0.00702121,0.00060864,-0.01665534,-0.01900338,-0.00362319,-0.00576492,-0.01843075,0.01255440,-0.00580876,-0.00624064,0.01623293,-0.00310238,-0.02256944,-0.00119108,0.01036970,0.00285522,-0.00984604,0.01873151,0.00380143,-0.00183599
20070119,0.01383938,-0.00639946,0.00137410,0.00558060,0.00619238,0.01978934,0.00945180,0.00203335,-0.00183739,0.02142986,0.02181435,-0.02767640,0.00459237,0.00393580,-0.00800000,-0.03296467,0.00804721,0.00082658,0.01258427,0.00502386,-0.00304260,0.00345781,0.00888099,-0.00153322,0.00178492,0.00837381,0.05351654,-0.00838710,-0.00155937,-0.00459841
20070122,-0.00372285,-0.01932203,0.00548885,0.00106724,-0.00437637,-0.01517997,-0.00636704,0.00324675,-0.00460193,-0.00899154,-0.00853946,-0.00563028,0.01278018,-0.01819296,0.00048876,0.00977126,-0.00106440,-0.00858936,0.01841988,-0.01024744,-0.00661241,-0.01240524,-0.01584507,-0.00017062,-0.00979955,-0.00564690,0.00000000,0.00000000,-0.00713967,-0.00800739
20070123,0.00103799,-0.01255905,0.00272944,-0.00618337,-0.00439560,0.01875099,-0.01846966,-0.00343851,0.00184928,0.02508450,0.02182952,-0.00534759,-0.00155310,-0.00372265,0.00683928,-0.00021993,-0.01172083,-0.01016328,0.00348660,0.01136364,0.00947261,0.00069784,0.00715564,0.00051195,-0.02159244,-0.00116920,0.04290372,0.00650618,-0.00314607,0.00745110
20070124,0.00331813,0.01166861,0.03606669,-0.00214546,-0.01186534,0.00389955,0.03264209,0.00629186,0.00023073,0.01006595,0.00552245,0.00253004,0.03504764,0.04179104,0.00194081,0.00329960,0.01401617,0.00774280,0.01064061,-0.01548065,0.01065179,0.01115760,0.00118413,0.00545796,0.01701149,-0.00200669,0.00608853,0.01551390,0.01668170,0.01510015
20070125,-0.01798264,-0.00519031,0.00426929,-0.01505053,0.00139626,-0.01817899,-0.02491633,-0.01653893,-0.00415225,-0.02371134,-0.01835525,-0.00820189,-0.03193538,-0.02200092,-0.01598063,0.00109625,-0.01169591,-0.00501086,-0.00300817,-0.02637586,-0.00476788,-0.02034483,-0.00946186,-0.01187447,-0.01717902,-0.00904826,-0.02158979,-0.01495863,-0.00953437,-0.01305404
20070126,-0.00084193,-0.01008696,-0.01079137,-0.00676708,-0.01129392,-0.00015825,0.00495805,0.01374077,-0.00208478,0.01108765,0.00117786,-0.00731552,0.00203755,0.01587822,-0.00049213,-0.00065703,-0.00322754,-0.00906497,-0.01012931,-0.00156291,-0.00025214,0.00492784,0.01014925,0.00034335,-0.00229991,-0.00084545,0.00033434,0.00872375,-0.00985001,-0.00123039
20070129,0.00210659,0.00655891,0.00330579,-0.01120879,0.01734593,0.00031656,-0.00531309,-0.01112685,-0.00255339,-0.00243690,-0.00558824,0.00320410,-0.01152263,-0.00679655,0.01747907,0.01117686,0.01780896,0.00118584,-0.00457218,0.00704409,-0.01034048,-0.00245184,0.00709220,0.00240261,-0.00875980,0.00033847,-0.01002674,0.00512492,-0.00090436,-0.00246381
20070130,0.01009039,-0.00453805,0.01581549,0.01289175,0.00803992,0.02151899,0.00152614,0.00388707,0.00209448,0.01605304,0.01626738,-0.00447141,-0.01072636,0.00375657,0.01621098,0.00845254,0.00159067,0.00355330,0.01421697,0.01243523,-0.01325178,-0.00140449,-0.00645540,0.00753296,0.00139535,-0.00456776,0.02329507,0.01465902,-0.00746775,-0.00123495
20070131,-0.00353798,0.00210403,0.01459617,0.00877770,0.00866337,-0.00263321,0.01409524,0.01589566,0.00139340,0.01150610,-0.00392899,0.00064164,0.01618972,0.01452500,0.00404762,-0.00225661,0.00158814,0.00623841,0.01509597,0.01330604,-0.00361570,0.01230661,0.00000000,0.00237893,0.00557362,0.00441876,0.00049489,-0.00157035,0.00889193,0.00834621
20070201,-0.00250627,-0.01154788,0.00319693,0.00478573,0.00368098,0.02189781,-0.00112697,0.00260782,0.00463822,0.01358234,0.01329438,0.00480923,-0.00073082,-0.03938185,-0.02134219,-0.00150781,0.00687104,0.00318365,0.00552369,0.00303030,0.00855365,-0.00972560,-0.00649734,0.00203424,0.01431871,0.00727580,0.01417972,-0.01352627,0.00180791,-0.00122624
20070202,-0.00376884,0.00011801,0.00956023,-0.00173198,-0.01331160,-0.00577508,0.02068447,-0.00140056,0.00300092,-0.00033501,0.00605536,0.00127632,0.00672843,-0.00051894,-0.00678459,0.00172581,0.00577428,-0.00651411,-0.00549334,0.00125881,-0.00873811,-0.01227639,0.02199762,-0.00507528,0.00683060,0.00000000,0.01121769,0.00446429,0.00631626,-0.00030694
20070205,-0.00315259,-0.00955752,-0.00852273,0.00260247,-0.00206498,-0.00351574,0.01363301,0.00160289,-0.00713464,-0.00368633,0.00171969,0.00286807,-0.00411662,-0.02978193,0.01756526,0.01227522,0.00782881,-0.00420309,0.00042490,-0.00025145,-0.00337050,-0.01917614,-0.01512507,-0.00323074,0.00271370,-0.00302369,0.00000000,-0.00222222,0.00919076,-0.00491250
20070206,-0.00084335,0.00250179,-0.00732251,0.00627298,0.00206925,-0.00552232,-0.00836060,0.00380076,0.00301344,-0.00605449,-0.00271817,-0.00190658,0.00987210,0.00924737,-0.01870055,-0.00531858,0.00155360,-0.00455850,0.00084944,0.00553320,0.00130073,-0.00325851,-0.00826934,-0.00682361,-0.00180424,-0.00859309,-0.00385852,-0.00031817,0.00111062,0.00586239
20070207,-0.00021101,0.02376708,-0.00930083,0.00279450,-0.00220264,-0.01002622,0.02969208,0.00000000,-0.00023111,-0.00609137,-0.00473390,-0.00573066,-0.00510450,-0.00311784,0.00684095,-0.00010694,0.00930714,-0.00305292,0.00424358,-0.00125063,-0.00857366,-0.00472212,-0.00655152,0.00171762,-0.00045188,-0.00169952,-0.00645578,0.00031827,0.00000000,-0.00061350
20070208,-0.00590967,0.00034823,0.00582713,-0.00085745,-0.00358720,0.01526955,0.00177999,-0.00936628,-0.00369857,0.00970378,0.00893629,-0.00992635,0.00164569,0.00217017,0.00412521,0.00085561,-0.00717213,-0.00051038,-0.00549334,-0.00826446,-0.00759958,-0.00364964,-0.01139089,-0.01851852,-0.00316456,0.00170242,0.00779727,-0.00349984,-0.00554693,-0.00890117
20070209,0.00254777,-0.03376654,-0.01287416,-0.00600729,0.00664636,-0.00583180,-0.01528074,-0.01911084,-0.00208817,0.00185466,-0.00314286,-0.00582147,-0.00289939,-0.01940428,-0.00555824,-0.01079290,-0.01547988,-0.00238298,-0.00998513,0.00479798,-0.00237655,-0.00952381,-0.00060643,0.00960867,-0.00226757,-0.00237933,-0.00757576,-0.00670498,-0.00691656,-0.00557448
20070212,0.00868276,0.01933469,0.00163026,0.00086337,-0.00302613,-0.01358444,-0.00613497,0.00061526,0.00348756,-0.01447324,-0.00816853,0.00292778,-0.01008045,-0.00779406,-0.00315917,0.00032408,-0.01048218,-0.00221805,0.00021459,0.00376979,0.00079407,-0.00147929,-0.00303398,-0.00311473,-0.00590909,-0.00425894,-0.01331817,-0.00353584,-0.00494271,0.00685145
20070213,-0.00020995,-0.00212064,0.00618490,0.01293940,-0.00386313,0.00704225,-0.01307190,0.00532896,0.00602410,0.01878415,0.01141454,0.00389231,0.00660922,0.00176744,0.01170161,-0.00291577,0.00317797,-0.00119699,0.01029822,0.00375563,0.00211584,0.00592593,-0.00182593,0.00156223,0.00640146,0.00855432,0.01580247,0.01258065,0.00496726,0.00773276
20070214,-0.00021000,0.00708383,0.00000000,0.00596125,0.00000000,-0.00170940,0.01030169,0.00856269,-0.00690926,0.00284948,0.00185714,0.01938611,0.02290745,0.01487693,0.00554217,0.00920611,0.01267159,0.00719055,0.00913145,0.00274383,0.00263922,0.01325479,0.00853659,-0.00727903,0.00726942,0.00271416,0.00081024,0.01561007,-0.00224669,0.00368324
20070215,0.00189036,-0.00105510,0.00097056,-0.00359788,-0.01385042,-0.01136364,0.00364166,0.00060643,-0.00069573,-0.01320408,-0.00342222,-0.00887480,-0.00266261,-0.00957225,-0.00335490,-0.00279030,0.00834202,-0.00084991,-0.00399832,-0.00099502,-0.00421163,0.00218023,0.00846433,0.01152235,-0.00225530,0.00169176,-0.01343912,-0.00595985,0.01035803,0.00000000
20070216,-0.00587002,-0.00445957,0.00678733,0.00361088,0.01685393,-0.00771532,-0.00145138,-0.00202020,0.00046414,-0.00016938,-0.00057233,-0.00767509,0.00047674,0.01835439,0.00192354,0.00064572,-0.00361944,-0.00425315,0.00063385,0.00771912,0.00925192,-0.02465555,-0.01199041,0.00845702,-0.00858951,0.00118223,-0.00443131,0.00252446,0.00245153,-0.00672783
20070220,0.00168705,0.01261346,-0.00321027,0.00000000,0.00359116,-0.00983815,0.00508721,0.00161943,-0.00185572,-0.00863967,-0.00558339,0.00676764,0.01853617,0.00459633,0.00839933,0.00365670,-0.00259471,-0.00085426,0.00739020,0.01037806,0.00497643,0.00334572,0.01638350,-0.00017114,0.00000000,-0.00286775,-0.01566106,-0.00629525,0.03668297,0.00492611
20070221,0.00252632,0.03841676,-0.00386473,-0.00253968,-0.01266171,-0.00256410,-0.01012292,-0.00808407,-0.00441552,0.01076555,-0.00129571,-0.00544174,-0.00360234,0.00796441,-0.04688244,-0.00257180,-0.01404787,-0.00701094,0.00041920,0.00391294,-0.01250977,0.01815487,0.01313433,0.00633345,-0.00866393,-0.00304517,0.01942723,0.00095027,-0.00579026,0.00674020
20070222,0.01721966,0.00347534,-0.00452635,-0.00381922,-0.00334541,0.01044344,0.00073046,-0.00285249,-0.00560224,0.00896027,0.00403633,-0.00643708,-0.00535262,-0.00002101,-0.00799001,-0.00601633,0.00422164,-0.00344412,-0.00020951,0.00170524,-0.01689100,0.00109170,0.00412493,-0.00561320,-0.00781969,0.00033939,0.02234270,0.00379747,-0.00560828,0.00060864
20070223,-0.00061932,-0.00491565,-0.00129912,-0.01576145,-0.00363636,0.00572428,0.00401460,0.00326931,-0.00093897,0.00485925,0.00186648,-0.00842242,-0.01128210,-0.01099086,0.00100680,-0.00778210,-0.00998424,-0.00397443,-0.01173512,-0.00097276,-0.00617450,-0.01672119,-0.02640845,-0.00119740,-0.00927214,0.00169635,-0.00594569,-0.00063052,-0.00238612,-0.01581509
20070226,0.01652551,-0.00628719,0.01365854,-0.00129842,-0.00112296,0.00474308,-0.00981461,-0.02036660,0.00986842,0.01117225,0.00243623,0.00653381,-0.01155407,-0.01209043,-0.01282374,-0.00838780,0.00424628,0.00242887,-0.00424088,-0.00462512,0.03592653,0.00591497,0.00000000,-0.00137010,0.00842302,-0.00575783,0.00953767,-0.00063091,0.00826267,0.00092707
20070227,-0.01158301,-0.05174557,-0.03593199,-0.03770314,-0.02220349,-0.03965382,-0.05616740,-0.03929314,-0.02791996,-0.04271108,-0.04731951,-0.01914963,-0.08409409,-0.03475792,-0.03413143,-0.03042953,-0.03911205,-0.01938387,-0.03130324,-0.02910247,-0.02920469,-0.04116134,-0.03134418,-0.02675356,-0.02691415,-0.04956566,-0.03682946,-0.04577020,-0.03558335,-0.03581352
20070228,0.01439145,0.00810199,0.01797005,0.01170907,0.01264731,-0.00081927,0.00894594,-0.00454447,0.00622307,0.00413437,-0.00210084,0.00727995,0.02932180,0.00151525,0.01107595,-0.01087695,-0.00880088,-0.00194140,0.00329743,-0.01738035,0.02256245,0.01073208,0.00871189,0.00616740,-0.00715308,0.03655914,0.00000000,0.02084022,0.00223614,0.00896574
20070301,-0.01540332,0.02895639,-0.00261523,-0.00868017,0.00879932,-0.01344703,-0.00346955,0.01391304,-0.00333016,0.00960714,-0.00962406,0.00262812,-0.01034942,-0.00271443,-0.01069379,-0.00721649,-0.01331853,-0.00760389,-0.00372480,0.00948475,-0.00367744,-0.00265453,0.02035780,0.00437828,0.00288184,0.00293914,0.00997506,-0.00777706,-0.00870147,-0.00095208
20070302,-0.01420338,-0.01895245,-0.00721075,-0.00740907,0.00225098,-0.01196809,-0.02127660,-0.02165523,-0.01360382,-0.01546304,-0.01381719,-0.00393185,-0.01998343,-0.02130603,-0.00659109,-0.01488404,-0.01912261,-0.00801853,-0.02045305,-0.00990350,0.00448194,-0.01178707,-0.00302297,-0.00784656,-0.01005747,-0.00810205,-0.01843621,-0.01698236,-0.00157551,-0.00635324
20070305,-0.00501148,0.01065449,-0.01980852,-0.00746437,0.00000000,-0.00538358,0.00632411,-0.01446417,0.00871038,-0.00673110,-0.00046189,-0.00888158,-0.02900158,0.00517461,0.00212314,0.01007262,-0.00573394,-0.00197593,-0.01369555,-0.01744037,0.00131234,-0.00769527,-0.02061856,-0.00246046,-0.00338655,-0.00590893,-0.00939125,-0.00963455,-0.00721371,-0.01214834
20070306,0.00230850,0.02166358,0.00774672,0.02620784,0.00393038,0.01860622,0.01963865,0.02712920,0.01391221,0.02050391,0.01463339,0.00464653,0.03879005,0.03764599,0.01747881,0.02168367,0.01499423,-0.00215983,0.02071477,0.00443748,0.00969856,0.01008143,0.03095975,0.00775194,0.01990291,0.00244755,0.02607076,0.00972828,0.01203451,0.01877023
20070307,-0.00335008,-0.00532940,-0.01570856,-0.00688430,0.00503356,0.00979741,-0.00346687,-0.00714440,-0.00402176,0.02043249,0.00895704,-0.01123224,-0.00900807,-0.00417441,0.01874024,0.00147543,-0.01420455,0.00270563,-0.00334523,0.00000000,-0.00986501,-0.00767754,-0.02282282,-0.00332168,0.00285578,-0.01360307,0.02821317,-0.02192691,-0.00224366,-0.00984752
20070308,0.01344538,0.00319197,0.03056027,0.00357782,0.01085142,0.00180891,0.01082335,0.00545137,0.00855107,0.00617387,0.00300933,0.00367524,0.02224923,-0.00201914,0.00255493,-0.00997280,0.00576369,-0.00233855,0.00783173,0.01273389,0.01153644,-0.01044487,0.01229256,0.00473601,0.00569530,0.00371287,0.00946727,0.02241848,-0.00112435,0.00545396
20070309,0.01844942,-0.00034091,0.00098847,0.00356506,0.00357831,0.00016415,-0.00267686,-0.00325309,0.00894960,0.00331675,-0.01020102,-0.00366178,0.00878871,-0.00387051,-0.00407747,0.00297619,-0.00687679,0.00685179,0.00177620,0.01154734,0.00544323,-0.00117279,-0.00364299,-0.00261872,0.00000000,-0.00246609,-0.00874265,-0.00066445,-0.00968032,-0.00031908
20070312,0.00000000,0.02159827,0.01382488,0.00266430,-0.00054855,0.00525193,0.00345092,0.00065274,0.00793651,-0.00826446,-0.00348590,0.00334113,0.00445857,0.00395178,0.00844422,0.00890208,0.02019619,-0.00573066,0.00044326,0.01192288,-0.00696056,0.00547945,0.02620353,0.00455102,-0.00094384,-0.00105951,-0.00160359,0.00365691,-0.00318254,0.00095755
20070313,-0.00508854,-0.01635696,0.00551948,-0.03188663,-0.01125137,-0.01436735,-0.02560183,-0.03196347,-0.01134785,-0.00966667,-0.01353612,-0.01032301,-0.01760204,-0.02577240,-0.02029942,-0.01493213,-0.01866516,-0.01639049,-0.04386354,-0.02682377,-0.02076843,-0.02646944,-0.02434679,-0.01603067,-0.01747756,-0.01484886,-0.01365243,-0.01258695,-0.02303307,-0.03061224
20070314,-0.00634206,0.01809955,-0.00129157,0.00640439,-0.01137941,0.00712274,0.01372549,0.00673854,-0.00046849,0.01985863,0.01588036,0.00672948,0.00560893,0.01121820,0.00621601,0.01136886,0.00576369,-0.00109870,0.01274328,0.00412159,-0.00238600,0.02558976,0.01339014,0.00850009,-0.00336538,0.00305042,0.01270151,0.00436095,-0.00490196,0.00526316
20070315,-0.00247066,-0.00477778,-0.00743615,0.00659091,-0.00336889,0.00805921,-0.00154739,0.02141901,0.00070307,-0.02046205,-0.00470481,0.00601604,0.00371843,-0.00404018,-0.00231660,-0.00329284,-0.00458453,-0.00293309,0.00846488,-0.00436121,-0.00186022,-0.00428850,-0.00900901,0.00491659,0.00530632,0.00894454,-0.00820068,0.00200401,0.00586441,0.01341623
20070316,-0.01403509,0.00022329,0.00130293,-0.00970874,-0.00507042,-0.01142111,0.00697404,-0.01201398,0.00281030,-0.01768868,-0.01174138,-0.00465116,-0.00941600,-0.01196800,0.00515996,-0.00216450,0.00057571,-0.00036771,-0.01406534,0.00025767,-0.00239617,0.00156617,-0.00121212,-0.00681461,0.00000000,-0.00478723,0.00129702,-0.00100000,0.00466418,-0.00452050
20070319,0.00565208,0.01718942,0.01594014,0.01527588,0.01896942,0.01898003,0.01192766,0.01061243,0.00256889,0.00463042,0.01774418,0.00901202,0.01729690,0.01447204,0.00770021,0.00799178,-0.00230150,0.00367850,0.01173493,0.00901597,0.00773952,0.01837373,0.02851942,0.00439831,0.01487524,0.00605737,0.02736399,0.01201201,0.00812442,0.00875770
20070320,0.02456286,0.00384067,0.00896574,0.00763530,0.00000000,0.00971817,0.00152091,0.01159484,0.00605637,0.01007170,0.01258338,0.00297717,0.00770998,-0.00436017,-0.01502802,0.00543663,-0.00634371,0.00568078,0.00363884,0.00995660,0.00476695,0.00038388,0.02123894,0.00893326,0.00709220,0.00478130,-0.00661939,0.00626442,0.01519687,0.01061093
20070321,0.00365705,0.02612593,0.02507141,0.02161801,0.01250347,0.01844722,0.01708428,0.02746540,0.01342903,0.01301335,0.01721815,0.02044855,0.03404945,0.02530992,0.01474011,0.00901205,0.01857226,0.00236880,0.02719239,0.00682508,0.01423300,0.02455871,0.03581745,0.01232639,0.01220657,0.01092704,0.03220689,0.01867628,0.00997959,0.02513522
20070322,-0.00344130,0.00095877,0.00650155,-0.00414485,-0.00960483,0.02220822,-0.01567749,-0.00357819,-0.00022847,0.02252252,0.01530762,0.00904977,-0.00411603,0.01202497,0.00637105,-0.00178631,-0.00911681,-0.00581712,-0.01191264,-0.00251067,-0.00181913,-0.00898876,0.01728946,-0.00120048,-0.00231911,0.01412134,0.01567784,0.00900611,0.00516506,-0.01365611
20070323,-0.01157831,-0.00468284,-0.00584436,0.00087623,-0.00235522,0.01063174,-0.00682594,-0.00232362,-0.00411335,0.00832110,0.00898811,0.00032031,0.00861051,-0.00045451,-0.00050646,-0.00167766,0.00575043,-0.00585116,0.00111632,0.01258495,0.00624837,-0.00869237,-0.01315789,-0.00034341,-0.00511390,-0.00085955,0.00166465,0.00286898,-0.00223414,-0.00094399
20070326,0.06267982,0.02491446,0.01082921,-0.00240753,0.00083322,0.00945266,0.00572738,-0.00359941,0.00206517,0.00436893,0.00589080,0.00512328,-0.00073174,0.00686400,0.00025336,-0.00022406,0.00114351,-0.00423027,0.00379126,0.00149142,-0.00853816,0.00724361,0.00777778,-0.00309172,0.00046729,0.00154852,0.00694969,-0.01176097,-0.00134348,-0.00787402
20070327,-0.01121640,-0.00406886,0.00336700,0.00548486,0.00041626,-0.00302069,-0.01556568,-0.00913727,-0.00251889,-0.00112776,0.00328524,-0.00573431,-0.00878735,-0.00296774,-0.00506586,-0.00291349,-0.01199315,-0.00369413,-0.00266607,-0.00173740,-0.00939457,-0.01778955,0.00551268,-0.01464507,-0.00700607,-0.00979213,0.00390098,0.00032165,-0.00739910,-0.00825397
20070328,-0.01486407,-0.02325581,-0.01250763,-0.02072878,-0.00027739,-0.00121194,-0.00887003,-0.00214454,-0.00229568,-0.00338710,-0.00199317,-0.00672861,-0.01482467,-0.00375307,-0.01094705,-0.00494493,-0.01098266,-0.00037078,-0.01202941,-0.00472402,-0.00974710,-0.00308285,-0.01699561,-0.00104913,-0.01222954,-0.00416378,-0.00762218,-0.01221865,-0.01784504,-0.00768246
